uri	title	url	n	class for black list	alternate image	weight (if not black list or 1)	comment
http://en.wikipedia.org/wiki/Diabetes_mellitus	Diabetes mellitus	https://commons.wikimedia.org/wiki/Special:FilePath/Blue_circle_for_diabetes.svg	106		https://en.wikipedia.org/wiki/File:Suckale08_fig3_glucose_insulin_day.png		
http://en.wikipedia.org/wiki/Social_media	Social media	https://commons.wikimedia.org/wiki/Special:FilePath/Conversationprism.jpeg	105				
http://en.wikipedia.org/wiki/Risk_factor	Risk factor		104	generic			
http://en.wikipedia.org/wiki/Major_trauma	Major trauma	https://commons.wikimedia.org/wiki/Special:FilePath/US_Navy_040723-N-8977L-008_Navy_Hospital_Corpsmen_and_Medical_Officers_assess_the_treatment_and_prognosis_of_a_patient_with_a_gunshot_wound.jpg	104				
http://en.wikipedia.org/wiki/Cellular_differentiation	Cellular differentiation	https://commons.wikimedia.org/wiki/Special:FilePath/Dedifferentiated_liposarcoma_-_intermed_mag.jpg	104				
http://en.wikipedia.org/wiki/Primary_care	Primary care	https://commons.wikimedia.org/wiki/Special:FilePath/Jericho_Health_Centre_20050326.jpg	103				
http://en.wikipedia.org/wiki/Fish	Fish	https://commons.wikimedia.org/wiki/Special:FilePath/Georgia_Aquarium_-_Giant_Grouper_edit.jpg	103				
http://en.wikipedia.org/wiki/Family	Family	https://commons.wikimedia.org/wiki/Special:FilePath/Family_by_Edwina_Sandys.JPG	103				
http://en.wikipedia.org/wiki/Scientific_control	Scientific control	https://commons.wikimedia.org/wiki/Special:FilePath/Starr_011107-0010_Argyroxiphium_sandwicense_subsp._macrocephalum.jpg	102	generic			
http://en.wikipedia.org/wiki/Community	Community	https://commons.wikimedia.org/wiki/Special:FilePath/Stonehenge_Summer_Solstice_eve_02.jpg	102				
http://en.wikipedia.org/wiki/Neuron	Neuron	https://commons.wikimedia.org/wiki/Special:FilePath/PurkinjeCell.jpg	102				
http://en.wikipedia.org/wiki/Pathogen	Pathogen		102				
http://en.wikipedia.org/wiki/Physiology	Physiology	https://commons.wikimedia.org/wiki/Special:FilePath/Claude_Bernard_and_his_pupils._Oil_painting_after_Léon-Augus_Wellcome_V0017769.jpg	101				
http://en.wikipedia.org/wiki/Value_%28ethics%29	Value (ethics)		100	generic			
http://en.wikipedia.org/wiki/Europe	Europe	https://commons.wikimedia.org/wiki/Special:FilePath/Europe_orthographic_Caucasus_Urals_boundary_(with_borders).svg	100				
http://en.wikipedia.org/wiki/Transcription_%28biology%29	Transcription (biology)		99				
http://en.wikipedia.org/wiki/Magnetic_resonance_imaging	Magnetic resonance imaging	https://commons.wikimedia.org/wiki/Special:FilePath/White_Matter_Connections_Obtained_with_MRI_Tractography.png	98				
http://en.wikipedia.org/wiki/Medical_imaging	Medical imaging	https://commons.wikimedia.org/wiki/Special:FilePath/RupturedAAA.png	98				
http://en.wikipedia.org/wiki/Alzheimer%27s_disease	Alzheimer's disease	https://commons.wikimedia.org/wiki/Special:FilePath/Alzheimer's_disease_brain_comparison.jpg	98				
http://en.wikipedia.org/wiki/Regulation	Regulation		98				
http://en.wikipedia.org/wiki/HIV	HIV	https://commons.wikimedia.org/wiki/Special:FilePath/HIV-budding-Color.jpg	97				
http://en.wikipedia.org/wiki/CRISPR	CRISPR	https://commons.wikimedia.org/wiki/Special:FilePath/Crispr.png	97				
http://en.wikipedia.org/wiki/Action_potential	Action potential	https://commons.wikimedia.org/wiki/Special:FilePath/Action_Potential.gif	97				
http://en.wikipedia.org/wiki/Technology	Technology	https://commons.wikimedia.org/wiki/Special:FilePath/Dampfturbine_Montage01.jpg	96	generic			
http://en.wikipedia.org/wiki/System	System		96	generic			
http://en.wikipedia.org/wiki/Health_intervention	Health intervention		96	generic			
http://en.wikipedia.org/wiki/Emergency_medicine	Emergency medicine	https://commons.wikimedia.org/wiki/Special:FilePath/Emergency_medicine_simulation_training_exercise_in_Balad,_Iraq.jpg	96				
http://en.wikipedia.org/wiki/Sleep	Sleep	https://commons.wikimedia.org/wiki/Special:FilePath/Sleeping-girl.jpg	95				
http://en.wikipedia.org/wiki/Plant	Plant	https://commons.wikimedia.org/wiki/Special:FilePath/Diversity_of_plants_image_version_5.png	94				
http://en.wikipedia.org/wiki/Cerebral_cortex	Cerebral cortex	https://commons.wikimedia.org/wiki/Special:FilePath/Brainmaps-macaque-hippocampus.jpg	94				
http://en.wikipedia.org/wiki/Autism	Autism	https://commons.wikimedia.org/wiki/Special:FilePath/Autism-stacking-cans_2nd_edit.jpg	94				
http://en.wikipedia.org/wiki/Childbirth	Childbirth	https://commons.wikimedia.org/wiki/Special:FilePath/Postpartum_baby2.jpg	93				
http://en.wikipedia.org/wiki/Artificial_neural_network	Artificial neural network	https://commons.wikimedia.org/wiki/Special:FilePath/Colored_neural_network.svg	93				
http://en.wikipedia.org/wiki/Ecosystem	Ecosystem	https://commons.wikimedia.org/wiki/Special:FilePath/Blue_Linckia_Starfish.JPG	93				
http://en.wikipedia.org/wiki/Clinical_psychology	Clinical psychology	https://commons.wikimedia.org/wiki/Special:FilePath/Phrenology1.jpg	92				
http://en.wikipedia.org/wiki/Climate	Climate	https://commons.wikimedia.org/wiki/Special:FilePath/ClimateMap_World.png	91				
http://en.wikipedia.org/wiki/Scientific_modelling	Scientific modelling	https://commons.wikimedia.org/wiki/Special:FilePath/Atmosphere_composition_diagram-en.svg	91				
http://en.wikipedia.org/wiki/Molecular_phylogenetics	Molecular phylogenetics		90				
http://en.wikipedia.org/wiki/Oncology	Oncology	https://commons.wikimedia.org/wiki/Special:FilePath/Tumor_Mesothelioma2_legend.jpg	89				
http://en.wikipedia.org/wiki/Mitochondrion	Mitochondrion	https://commons.wikimedia.org/wiki/Special:FilePath/Mitochondria,_mammalian_lung_-_TEM.jpg	89				
http://en.wikipedia.org/wiki/T_cell	T cell	https://commons.wikimedia.org/wiki/Special:FilePath/Healthy_Human_T_Cell.jpg	89				
http://en.wikipedia.org/wiki/Learning	Learning		88	generic			
http://en.wikipedia.org/wiki/Immune_system	Immune system	https://en.wikipedia.org/wiki/Special:FilePath/Neutrophil_with_anthrax_copy.jpg	88				
http://en.wikipedia.org/wiki/Conservation_biology	Conservation biology	https://en.wikipedia.org/wiki/Special:FilePath/Hopetoun_falls.jpg	88				
http://en.wikipedia.org/wiki/Machine_learning	Machine learning	https://commons.wikimedia.org/wiki/Special:FilePath/Svm_max_sep_hyperplane_with_margin.png	88				
http://en.wikipedia.org/wiki/Tissue_%28biology%29	Tissue (biology)	https://commons.wikimedia.org/wiki/Special:FilePath/Plant_cell_type_sclerenchyma_fibers.png	88				
http://en.wikipedia.org/wiki/Measurement	Measurement	https://commons.wikimedia.org/wiki/Special:FilePath/Measuring_Tape_Inch+CM.jpg	88				
http://en.wikipedia.org/wiki/Chemotherapy	Chemotherapy	https://commons.wikimedia.org/wiki/Special:FilePath/Chemotherapy_with_acral_cooling.jpg	88				
http://en.wikipedia.org/wiki/Incidence_%28epidemiology%29	Incidence (epidemiology)		88				
http://en.wikipedia.org/wiki/Psychology	Psychology		88				
http://en.wikipedia.org/wiki/Canada	Canada	https://en.wikipedia.org/wiki/Special:FilePath/Flag_of_Canada.svg	86				
http://en.wikipedia.org/wiki/Nucleic_acid_sequence	Nucleic acid sequence	https://commons.wikimedia.org/wiki/Special:FilePath/RNA-codons.png	86				
http://en.wikipedia.org/wiki/Physical_therapy	Physical therapy	https://commons.wikimedia.org/wiki/Special:FilePath/Physical_Therapists_at_work.jpg	86				
http://en.wikipedia.org/wiki/Y_chromosome	Y chromosome	https://commons.wikimedia.org/wiki/Special:FilePath/Human_male_karyotpe_high_resolution_-_Y_chromosome_cropped.png	86				
http://en.wikipedia.org/wiki/Strength_training	Strength training		86				
http://en.wikipedia.org/wiki/Fungus	Fungus	https://commons.wikimedia.org/wiki/Special:FilePath/Fungi_collage.jpg	85				
http://en.wikipedia.org/wiki/Temperature	Temperature	https://commons.wikimedia.org/wiki/Special:FilePath/Body_Temp_Variation.png	85		https://snappygoat.com/o/d68c5d1e3d4f76bc0c2748f5fcac935c9bc9d117/thermometer-temperature-fever-309120.svg		
http://en.wikipedia.org/wiki/Demography	Demography		84	generic			
http://en.wikipedia.org/wiki/Pathology	Pathology	https://commons.wikimedia.org/wiki/Special:FilePath/Pathologists_looking_into_microscopes_(1).jpg	84				
http://en.wikipedia.org/wiki/Air_pollution	Air pollution	https://commons.wikimedia.org/wiki/Special:FilePath/AlfedPalmersmokestacks.jpg	84				
http://en.wikipedia.org/wiki/Genetic_diversity	Genetic diversity		83		https://upload.wikimedia.org/wikipedia/commons/7/76/Spindle_diagram.jpg		
http://en.wikipedia.org/wiki/History	History	https://commons.wikimedia.org/wiki/Special:FilePath/Gyzis_006_(Ηistoria).jpeg	82				
http://en.wikipedia.org/wiki/Alternative_medicine	Alternative medicine		82		https://snappygoat.com/b/027f7740efc7ccdaa0e9831664d338f54db1a046		
http://en.wikipedia.org/wiki/Human_body	Human body	https://commons.wikimedia.org/wiki/Special:FilePath/Human_Body.jpg	81		https://vignette.wikia.nocookie.net/kylarsroleplay/images/d/d2/Human-being.png/revision/latest?cb=20180303021631		
http://en.wikipedia.org/wiki/Psychoanalysis	Psychoanalysis		81				
http://en.wikipedia.org/wiki/Future	Future	https://commons.wikimedia.org/wiki/Special:FilePath/The_Last_of_the_Spirits-John_Leech,_1843.jpg	80	generic			
http://en.wikipedia.org/wiki/Agriculture	Agriculture	https://commons.wikimedia.org/wiki/Special:FilePath/Chvojnica_hills_near_Unin.jpg	80				
http://en.wikipedia.org/wiki/Quality_of_life	Quality of life		80		https://snappygoat.com/b/d19c3a4ee4201b98d452b2a45215e3361e01a05b		
http://en.wikipedia.org/wiki/Emotion	Emotion		80		https://snappygoat.com/b/6f3f00f0d1df2690990e0fc2028133b8950406c0		
http://en.wikipedia.org/wiki/Psychosis	Psychosis	https://en.wikipedia.org/wiki/Special:FilePath/Van_Gogh_-_Starry_Night_-_Google_Art_Project.jpg	79				
http://en.wikipedia.org/wiki/Atrial_fibrillation	Atrial fibrillation	https://commons.wikimedia.org/wiki/Special:FilePath/SinusRhythmLabels.svg	79				
http://en.wikipedia.org/wiki/Student	Student	https://commons.wikimedia.org/wiki/Special:FilePath/LDAI_2002.jpg	79				
http://en.wikipedia.org/wiki/Analytical_chemistry	Analytical chemistry	https://commons.wikimedia.org/wiki/Special:FilePath/Gas_Chromatography_Laboratory.jpg	79				
http://en.wikipedia.org/wiki/Health_professional	Health professional		79				
http://en.wikipedia.org/wiki/Case_study	Case study		78	study type			
http://en.wikipedia.org/wiki/Suicide	Suicide	https://commons.wikimedia.org/wiki/Special:FilePath/Edouard_Manet_059.jpg	78				
http://en.wikipedia.org/wiki/Analysis	Analysis	https://commons.wikimedia.org/wiki/Special:FilePath/Clinical_Chemistry_Analyzer_,_Клинички_биохемиски_анализатор_3.jpg	78				
http://en.wikipedia.org/wiki/National_Health_Service	National Health Service	https://commons.wikimedia.org/wiki/Special:FilePath/Aneurin_Bevan_and_his_wife_Jenny_Lee_in_Corwen_(15368872658).jpg	78		https://en.wikipedia.org/wiki/File:NHS-Logo.svg		
http://en.wikipedia.org/wiki/Extinction	Extinction	https://commons.wikimedia.org/wiki/Special:FilePath/Palaeoloxodon_namadicus.JPG	77				
http://en.wikipedia.org/wiki/Memory	Memory	https://commons.wikimedia.org/wiki/Special:FilePath/Memory.gif	77				
http://en.wikipedia.org/wiki/Impact_event	Impact event	https://commons.wikimedia.org/wiki/Special:FilePath/Impact_event.jpg	77				
http://en.wikipedia.org/wiki/Disability	Disability	https://commons.wikimedia.org/wiki/Special:FilePath/Handicapped_Accessible_sign.svg	77				
http://en.wikipedia.org/wiki/Australia	Australia	https://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Australia_(converted).svg	77				
http://en.wikipedia.org/wiki/Ocean	Ocean	https://commons.wikimedia.org/wiki/Special:FilePath/Clouds_over_the_Atlantic_Ocean.jpg	77				
http://en.wikipedia.org/wiki/Training	Training	https://commons.wikimedia.org/wiki/Special:FilePath/Christer_Fuglesang_underwater_EVA_simulation_for_STS-116.jpg	76	generic			
http://en.wikipedia.org/wiki/Phenotypic_trait	Phenotypic trait	https://commons.wikimedia.org/wiki/Special:FilePath/Gray_eyes.jpg	76				
http://en.wikipedia.org/wiki/Social_relation	Social relation		76				
http://en.wikipedia.org/wiki/Dog	Dog	https://commons.wikimedia.org/wiki/Special:FilePath/Collage_of_Nine_Dogs.jpg	74		https://snappygoat.com/o/520401bb4fb71dd3ecb2c116810406ffd6242045/dog-labrador-light-brown-1194079.jpg		
http://en.wikipedia.org/wiki/Function_%28mathematics%29	Function (mathematics)	https://commons.wikimedia.org/wiki/Special:FilePath/Function_machine2.svg	74	mislabel			
http://en.wikipedia.org/wiki/Understanding	Understanding		74	generic			
http://en.wikipedia.org/wiki/Metastasis	Metastasis	https://commons.wikimedia.org/wiki/Special:FilePath/Metastasis_illustration.jpg	74				
http://en.wikipedia.org/wiki/Heart	Heart	https://commons.wikimedia.org/wiki/Special:FilePath/Heart_near.png	74				
http://en.wikipedia.org/wiki/Chronic_obstructive_pulmonary_disease	Chronic obstructive pulmonary disease	https://commons.wikimedia.org/wiki/Special:FilePath/Centrilobular_emphysema_865_lores.jpg	74				
http://en.wikipedia.org/wiki/Africa	Africa	https://commons.wikimedia.org/wiki/Special:FilePath/Africa_(orthographic_projection).svg	74				
http://en.wikipedia.org/wiki/Information	Information	https://commons.wikimedia.org/wiki/Special:FilePath/WikipediaBinary.svg	73		https://snappygoat.com/b/67fc4d0232af738f97d48ebdbea230dc68f198ab		
http://en.wikipedia.org/wiki/Global_warming	Global warming	https://commons.wikimedia.org/wiki/Special:FilePath/Global_Temperature_Anomaly.svg	73				
http://en.wikipedia.org/wiki/Community_%28ecology%29	Community (ecology)	https://commons.wikimedia.org/wiki/Special:FilePath/Carabus_auratus_with_prey.jpg	73				
http://en.wikipedia.org/wiki/Epidemic	Epidemic	https://commons.wikimedia.org/wiki/Special:FilePath/2014_West_Africa_Ebola_Epidemic_-_New_Cases_per_Week.svg	73				
http://en.wikipedia.org/wiki/Dietary_supplement	Dietary supplement		73				
http://en.wikipedia.org/wiki/Pharmacovigilance	Pharmacovigilance		73				
http://en.wikipedia.org/wiki/Nation	Nation		73				
http://en.wikipedia.org/wiki/Motivation	Motivation		72	generic			
http://en.wikipedia.org/wiki/Genetic_variation	Genetic variation	https://en.wikipedia.org/wiki/Special:FilePath/Wheat.gif	72				
http://en.wikipedia.org/wiki/Dynamical_system	Dynamical system	https://en.wikipedia.org/wiki/Special:FilePath/Lorenz_attractor_yb.svg	72				
http://en.wikipedia.org/wiki/Twitter	Twitter	https://commons.wikimedia.org/wiki/Special:FilePath/Twttr_sketch-Dorsey-2006.jpg	72		https://en.wikipedia.org/wiki/File:Twitter_bird_logo_2012.svg		
http://en.wikipedia.org/wiki/Asthma	Asthma	https://commons.wikimedia.org/wiki/Special:FilePath/Two_Peak_Flow_Meters.jpg	72				
http://en.wikipedia.org/wiki/Childhood	Childhood	https://commons.wikimedia.org/wiki/Special:FilePath/Ralph_Hedley_The_tournament_1898.jpg	72		https://snappygoat.com/o/25575695f254f02c6e403b3ac019a5a3b7b436ab/children-smiling-asian-filipino-597471.jpg		
http://en.wikipedia.org/wiki/Neuroscience	Neuroscience	https://commons.wikimedia.org/wiki/Special:FilePath/PurkinjeCell.jpg	72				
http://en.wikipedia.org/wiki/Attention_deficit_hyperactivity_disorder	Attention deficit hyperactivity disorder	https://commons.wikimedia.org/wiki/Special:FilePath/Primary_Laos2.jpg	72				
http://en.wikipedia.org/wiki/Cell_growth	Cell growth		72				
http://en.wikipedia.org/wiki/Knowledge	Knowledge	https://commons.wikimedia.org/wiki/Special:FilePath/Knowledge-Reid-Highsmith.jpeg	71	generic			
http://en.wikipedia.org/wiki/Society	Society	https://commons.wikimedia.org/wiki/Special:FilePath/Gu_Hongzhong's_Night_Revels_1.jpg	71	generic			
http://en.wikipedia.org/wiki/Point_of_view_%28philosophy%29	Point of view (philosophy)		71	generic			
http://en.wikipedia.org/wiki/Statistics	Statistics	https://commons.wikimedia.org/wiki/Special:FilePath/The_Normal_Distribution.svg	71				
http://en.wikipedia.org/wiki/Anxiety	Anxiety	https://commons.wikimedia.org/wiki/Special:FilePath/Emperor_Traianus_Decius_(Mary_Harrsch).jpg	71				
http://en.wikipedia.org/wiki/Transmission_%28medicine%29	Transmission (medicine)		71				
http://en.wikipedia.org/wiki/Opioid	Opioid		71		https://en.wikipedia.org/wiki/File:Morphin_-_Morphine.svg		
http://en.wikipedia.org/wiki/Ethics	Ethics		71				
http://en.wikipedia.org/wiki/Prostate_cancer	Prostate cancer	https://commons.wikimedia.org/wiki/Special:FilePath/Diagram_showing_the_position_of_the_prostate_and_rectum_CRUK_358.svg	70				
http://en.wikipedia.org/wiki/Adverse_effect	Adverse effect		70				
http://en.wikipedia.org/wiki/Accuracy_and_precision	Accuracy and precision	https://commons.wikimedia.org/wiki/Special:FilePath/Accuracy_and_precision.svg	69	study type			
http://en.wikipedia.org/wiki/Water	Water	https://en.wikipedia.org/wiki/Special:FilePath/Iceberg_with_hole_near_Sandersons_Hope_2007-07-28_2.jpg	69		https://snappygoat.com/b/846bf84d5e1fb465466145d71beb1887fbd49d19		
http://en.wikipedia.org/wiki/Gender	Gender	https://commons.wikimedia.org/wiki/Special:FilePath/Combotrans.svg	69				
http://en.wikipedia.org/wiki/Mechanism_of_action	Mechanism of action		68	generic			
http://en.wikipedia.org/wiki/Retrospective_cohort_study	Retrospective cohort study		68	study type			
http://en.wikipedia.org/wiki/Biomolecular_structure	Biomolecular structure	https://commons.wikimedia.org/wiki/Special:FilePath/Protein_structure.png	68				
http://en.wikipedia.org/wiki/Blood_pressure	Blood pressure	https://commons.wikimedia.org/wiki/Special:FilePath/Blutdruck.jpg	68				
http://en.wikipedia.org/wiki/Genetic_testing	Genetic testing		68				
http://en.wikipedia.org/wiki/In_vivo	In vivo		68				
http://en.wikipedia.org/wiki/Innovation	Innovation		67	study type			
http://en.wikipedia.org/wiki/Sport	Sport	https://commons.wikimedia.org/wiki/Special:FilePath/Youth-soccer-indiana.jpg	67				
http://en.wikipedia.org/wiki/DNA_sequencing	DNA sequencing	https://commons.wikimedia.org/wiki/Special:FilePath/Radioactive_Fluorescent_Seq.jpg	67				
http://en.wikipedia.org/wiki/Internet	Internet	https://commons.wikimedia.org/wiki/Special:FilePath/PikiWiki_Israel_32304_The_Internet_Messenger_by_Buky_Schwartz.JPG	67				
http://en.wikipedia.org/wiki/Poverty	Poverty	https://commons.wikimedia.org/wiki/Special:FilePath/Jakarta_slumhome_2.jpg	67				
http://en.wikipedia.org/wiki/Parasitism	Parasitism	https://commons.wikimedia.org/wiki/Special:FilePath/Eastern_Phoebe-nest-Brown-headed-Cowbird-egg.jpg	67				
http://en.wikipedia.org/wiki/World_population	World population	https://commons.wikimedia.org/wiki/Special:FilePath/World-Population-1800-2100.svg	66			0.2	
http://en.wikipedia.org/wiki/Soil	Soil	https://commons.wikimedia.org/wiki/Special:FilePath/Estructura-suelo.jpg	66				
http://en.wikipedia.org/wiki/Relapse	Relapse	https://commons.wikimedia.org/wiki/Special:FilePath/CocaineHydrochloridePowder.jpg	66				
http://en.wikipedia.org/wiki/Marine_biology	Marine biology	https://commons.wikimedia.org/wiki/Special:FilePath/BlueMarble-2001-2002.jpg	65				
http://en.wikipedia.org/wiki/Space	Space	https://commons.wikimedia.org/wiki/Special:FilePath/3D_coordinate_system.svg	65				
http://en.wikipedia.org/wiki/Etymology	Etymology		65				
http://en.wikipedia.org/wiki/Toxin	Toxin		65				
http://en.wikipedia.org/wiki/Policy	Policy		65				
